血統登録番号,馬名,父正規名,母父正規名,母母父正規名,枝1_父ブロック_父父,枝2_父ブロック_母父,枝3_父ブロック_母母父,枝4_母父ブロック_父父,枝5_母父ブロック_母父,枝6_母父ブロック_母母父,枝7_母母父ブロック_父父,枝8_母母父ブロック_母父,枝9_母母父ブロック_母母父,現代馬9枝シグネチャ
2020101886,ホープアイランド,ルーラーシップ,マイネルラヴ,ブライアンズタイム,地,地,地,極,極,極,極,極,地,地・地・地｜極・極・極｜極・極・地
2020104765,サトノウェーブ,ジャスタウェイ,Street Cry,Sky Mesa,地,地,バ,極,極,極,バ,極,極,地・地・バ｜極・極・極｜バ・極・極
2020105835,ゴールドバランサー,ゴールドアクター,ハービンジャー,マーベラスサンデー,地,地,地,地,地,地,極,極,極,地・地・地｜地・地・地｜極・極・極
2020102404,ノーアーギュメント,ディープブリランテ,タイキシャトル,Royal Academy,地,バ,極,極,極,極,地,極,極,地・バ・極｜極・極・極｜地・極・極
2020101293,オールアルミュール,ディスクリートキャット,ルーラーシップ,サンデーサイレンス,地,バ,極,地,地,地,極,極,極,地・バ・極｜地・地・地｜極・極・極
2020106758,ワイキキビーチ,フリオーソ,キングズベスト,Acatenango,極,地,極,極,地,地,極,極,極,極・地・極｜極・地・地｜極・極・極
2020103645,スワッグチェーン,ロードカナロア,ダイワメジャー,オペラハウス,地,地,地,極,極,地,地,極,極,地・地・地｜極・極・地｜地・極・極
2020105645,レストア,エスケンデレヤ,ダイワメジャー,タマモクロス,地,バ,極,極,極,地,極,極,極,地・バ・極｜極・極・地｜極・極・極
2020101724,サーフライド,ビッグアーサー,スウィフトカレント,アジュディケーティング,地,地,極,極,極,地,地,バ,極,地・地・極｜極・極・地｜地・バ・極
2020102381,クリントンテソーロ,イスラボニータ,Declaration of War,Danehill,地,極,極,地,地,地,地,バ,地,地・極・極｜地・地・地｜地・バ・地
2020101108,ショウナンカムイ,ダイワメジャー,E Dubai,Time to Explode,極,極,地,極,極,極,地,極,極,極・極・地｜極・極・極｜地・極・極
2020101134,ニフェーデービル,ルーラーシップ,ゴールドアリュール,Saint Ballado,地,地,地,極,極,地,極,極,極,地・地・地｜極・極・地｜極・極・極
2020106055,アナザームーン,トーセンラー,サクラバクシンオー,Cure the Blues,地,バ,極,地,極,極,極,極,極,地・バ・極｜地・極・極｜極・極・極
2020105370,ナックブライアン,ビッグアーサー,ブライアンズタイム,ノーザンテースト,地,地,極,極,極,地,地,極,極,地・地・極｜極・極・地｜地・極・極
2020106985,ケレンシア,モンテロッソ,オレハマッテルゼ,フォーティナイナー,地,バ,バ,極,極,地,極,極,極,地・バ・バ｜極・極・地｜極・極・極
2020104158,コクセンプウ,モーリス,サクラバクシンオー,サンデーサイレンス,地,地,地,地,極,極,極,極,極,地・地・地｜地・極・極｜極・極・極
2020106625,マーレアペルト,ホッコータルマエ,シンボリクリスエス,スペシャルウィーク,地,地,地,極,極,バ,極,極,地,地・地・地｜極・極・バ｜極・極・地
2020104571,ペイシャフェリ,シャンハイボビー,スペシャルウィーク,Cape Cross,地,極,極,極,極,地,地,極,極,地・極・極｜極・極・地｜地・極・極
2020103719,ロジブライアン,ロジユニヴァース,タニノギムレット,シンボリルドルフ,地,地,地,極,地,極,極,極,地,地・地・地｜極・地・極｜極・極・地
2020106973,デイドリームビーチ,ビーチパトロール,ネオユニヴァース,Machiavellian,地,極,極,極,極,地,極,極,極,地・極・極｜極・極・地｜極・極・極
2019105447,カルセドニー,ロードカナロア,ディープインパクト,エルコンドルパサー,地,地,地,極,極,地,極,地,地,地・地・地｜極・極・地｜極・地・地
2019100350,デルタインディ,ゴールドシップ,マイネルラヴ,パークリージエント,地,極,地,極,極,極,地,極,極,地・極・地｜極・極・極｜地・極・極
2019104487,ネージュプドルーズ,シルバーステート,シンボリクリスエス,フレンチデピュティ,地,バ,極,極,極,バ,バ,極,極,地・バ・極｜極・極・バ｜バ・極・極
2019105795,オメガオリーブ,ゴールドシップ,キングカメハメハ,アグネスタキオン,地,極,地,極,地,地,極,極,地,地・極・地｜極・地・地｜極・極・地
2019106583,パリーアーク,ケープブランコ,ディープインパクト,Distorted Humor,地,極,地,極,極,地,極,極,バ,地・極・地｜極・極・地｜極・極・バ
2019105952,クロシンジュ,ブラックタイド,ワイルドラッシュ,スキャターザゴールド,極,極,地,バ,地,極,極,極,極,極・極・地｜バ・地・極｜極・極・極
2019100053,アレクサンドラ,エスケンデレヤ,Forestry,Kingmambo,地,バ,極,地,極,極,極,極,地,地・バ・極｜地・極・極｜極・極・地
2019103216,デュアルレインボー,ルーラーシップ,アグネスタキオン,クリミナルタイプ,地,地,地,極,極,地,極,極,極,地・地・地｜極・極・地｜極・極・極
2019102653,ニルヴァーナ,ヴァンセンヌ,タイキシャトル,Nureyev,地,バ,極,極,極,極,地,極,極,地・バ・極｜極・極・極｜地・極・極
2019102677,エスシーカリファ,ルーラーシップ,アフリート,サンデーサイレンス,地,地,地,極,極,極,極,極,極,地・地・地｜極・極・極｜極・極・極
2020103228,ビターグラッセ,ルーラーシップ,サクラバクシンオー,サンデーサイレンス,地,地,地,地,極,極,極,極,極,地・地・地｜地・極・極｜極・極・極
2020103454,マラマプア,ダイワメジャー,Van Nistelrooy,Bold Ruckus,極,極,地,地,極,極,極,極,バ,極・極・地｜地・極・極｜極・極・バ
2020104745,シルバースペード,シルバーステート,キングカメハメハ,サンデーサイレンス,地,バ,極,極,地,地,極,極,極,地・バ・極｜極・地・地｜極・極・極
2020105672,グランラウディー,リアルスティール,Orpen,Roy,地,バ,極,地,バ,極,極,極,極,地・バ・極｜地・バ・極｜極・極・極
2020107036,マイネルビジョン,Oscar Performance,Dynaformer,Pursuit of Love,地,極,バ,極,極,地,極,バ,極,地・極・バ｜極・極・地｜極・バ・極
2019106023,ウインダ,ドゥラメンテ,Frankel,Montjeu,地,地,地,地,極,地,地,極,地,地・地・地｜地・極・地｜地・極・地
2019103352,グラリッチ,トビーズコーナー,サンデーサイレンス,エブロス,地,地,極,極,極,極,極,極,極,地・地・極｜極・極・極｜極・極・極
2019103890,バーンユアブリッジ,コパノリッキー,デュランダル,エンドスウィープ,地,地,極,極,極,地,極,極,極,地・地・極｜極・極・地｜極・極・極
2019104110,サーストンアイダホ,マジェスティックウォリアー,ネオユニヴァース,クロフネ,極,極,極,極,極,地,地,極,極,極・極・極｜極・極・地｜地・極・極
2019103240,リキサンウィン,ケープブランコ,トニービン,ノーザンテースト,地,極,地,極,極,極,地,極,極,地・極・地｜極・極・極｜地・極・極
2020101921,コレオグラファー,モーリス,アグネスデジタル,ラシアンルーブル,地,地,地,極,極,極,地,極,極,地・地・地｜極・極・極｜地・極・極
2020102648,ラパンラピッド,ルーラーシップ,ダイワメジャー,Dynaformer,地,地,地,極,極,地,極,極,地,地・地・地｜極・極・地｜極・極・地
2020106525,シルバーティムール,リアルスティール,キングカメハメハ,ダンスインザダーク,地,バ,極,極,地,地,極,極,極,地・バ・極｜極・地・地｜極・極・極
2020100833,サウスシーパール,ゴールドアクター,ディープインパクト,ノーザンテースト,地,地,地,極,極,地,地,極,極,地・地・地｜極・極・地｜地・極・極
2020105695,シンキングサベージ,ハービンジャー,キングカメハメハ,ダンスインザダーク,地,地,地,極,地,地,極,極,極,地・地・地｜極・地・地｜極・極・極
2020106689,モナベリー,ゴールドシップ,ストリートセンス,クリエイター,地,極,地,極,地,極,極,極,極,地・極・地｜極・地・極｜極・極・極
2020103221,シルバーニース,ルーラーシップ,マンハッタンカフェ,Silver Hawk,地,地,地,極,極,地,極,極,極,地・地・地｜極・極・地｜極・極・極
2020100481,コマチザクラ,リアルスティール,サクラバクシンオー,ウォーニング,地,バ,極,地,極,極,極,極,極,地・バ・極｜地・極・極｜極・極・極
2020102920,ピーエムギャレット,モーリス,ジャングルポケット,アグネスタキオン,地,地,地,極,地,極,極,極,地,地・地・地｜極・地・極｜極・極・地
2020101153,クレアチョウサン,ストロングリターン,オルフェーヴル,ダンスインザダーク,極,地,バ,地,極,地,極,極,極,極・地・バ｜地・極・地｜極・極・極
2020105852,ケレス,リオンディーズ,ノヴェリスト,エンドスウィープ,地,地,地,極,地,地,極,極,極,地・地・地｜極・地・地｜極・極・極
2020101093,ショッキングブルー,バゴ,メイショウサムソン,サンデーサイレンス,極,極,極,地,バ,極,極,極,極,極・極・極｜地・バ・極｜極・極・極
2020106999,トミュリス,パドトロワ,ハーツクライ,クロフネ,地,極,極,極,極,地,地,極,極,地・極・極｜極・極・地｜地・極・極
2020104295,メルティーショコラ,ベストウォーリア,ブライアンズタイム,サンデーサイレンス,バ,極,地,極,極,地,極,極,極,バ・極・地｜極・極・地｜極・極・極
2020105324,ペイシャコリン,トゥザワールド,マヤノトップガン,マルゼンスキー,地,地,地,極,地,極,地,極,極,地・地・地｜極・地・極｜地・極・極
2020101291,ヴェローチェ,オルフェーヴル,ディープブリランテ,キングカメハメハ,地,極,地,地,バ,極,極,地,地,地・極・地｜地・バ・極｜極・地・地
2020101934,オフェーリア,ロードアルティマ,ゴールドヘイロー,ノーザンテースト,極,極,極,極,極,地,地,極,極,極・極・極｜極・極・地｜地・極・極
2020103391,ミコマザーパール,ミッキーアイル,キンシャサノキセキ,クロフネ,地,バ,極,地,極,極,地,極,極,地・バ・極｜地・極・極｜地・極・極
2020106968,エマウリオマレプ,ディーマジェスティ,アサクサデンエン,デインヒル,地,バ,極,地,極,極,地,バ,地,地・バ・極｜地・極・極｜地・バ・地
2020106786,スマイルフレンド,マクフィ,ケイムホーム,タイキシャトル,地,バ,バ,極,極,極,極,極,極,地・バ・バ｜極・極・極｜極・極・極
2020106088,ポリリン,タリスマニック,スマートボーイ,ノーザンテースト,地,地,極,バ,地,極,地,極,極,地・地・極｜バ・地・極｜地・極・極
2020101171,ビスケット,ミッキーアイル,ゼンノロブロイ,Storm Cat,地,バ,極,極,極,地,地,極,極,地・バ・極｜極・極・地｜地・極・極
2020103261,アウクソー,サトノアラジン,Sea The Stars,Peintre Celebre,地,バ,極,地,バ,地,地,地,極,地・バ・極｜地・バ・地｜地・地・極
2019105202,サトノリベル,モーリス,アグネスタキオン,Avenue of Flags,地,地,地,極,極,地,極,極,バ,地・地・地｜極・極・地｜極・極・バ
2019104456,ディセンシー,ハービンジャー,キングカメハメハ,サンデーサイレンス,地,地,地,極,地,地,極,極,極,地・地・地｜極・地・地｜極・極・極
2019102099,シングンピクシー,シングンオペラ,ディープインパクト,Point Given,地,バ,極,極,極,地,地,地,地,地・バ・極｜極・極・地｜地・地・地
2019102637,フィールドゲラン,トゥザグローリー,スキャターザゴールド,シエイデイハイツ,地,地,地,極,極,極,バ,極,極,地・地・地｜極・極・極｜バ・極・極
2016109087,スパーダネーラ,スクワートルスクワート,デュランダル,サクラユタカオー,極,バ,極,極,極,地,極,地,極,極・バ・極｜極・極・地｜極・地・極
2020106970,スングリダンダン,マジェスティックウォリアー,ゴールドアリュール,サツカーボーイ,極,極,極,極,極,地,極,極,極,極・極・極｜極・極・地｜極・極・極
2020100540,テリオスドン,ジャングルポケット,ダンスインザダーク,Devil's Bag,極,地,極,極,極,極,極,極,極,極・地・極｜極・極・極｜極・極・極
2020105055,ドナルビー,ディスクリートキャット,ダノンシャンティ,ブライアンズタイム,地,バ,極,地,極,極,極,極,地,地・バ・極｜地・極・極｜極・極・地
2020104129,バサラ,フリオーソ,サウスヴィグラス,ジョリーズヘイロー,極,地,極,地,地,地,極,極,極,極・地・極｜地・地・地｜極・極・極
2020102186,ルクスメテオール,ダイワメジャー,ヨハネスブルグ,ブライアンズタイム,極,極,地,地,バ,極,極,極,地,極・極・地｜地・バ・極｜極・極・地
2020101262,エコロレジーナ,アメリカンペイトリオット,オルフェーヴル,エルコンドルパサー,地,地,地,地,極,地,極,地,地,地・地・地｜地・極・地｜極・地・地
2020103957,レアジーニアス,ヘニーヒューズ,キンシャサノキセキ,エーピーダンサー,地,バ,極,地,極,極,地,地,極,地・バ・極｜地・極・極｜地・地・極
2020104358,タッカーカムカム,ドレフォン,キングカメハメハ,サンデーサイレンス,地,バ,極,極,地,地,極,極,極,地・バ・極｜極・地・地｜極・極・極
2020105497,シュガープラム,ダンカーク,エンドスウィープ,サンデーサイレンス,極,極,地,極,極,極,極,極,極,極・極・地｜極・極・極｜極・極・極
2020104736,カンタベリーガール,フリオーソ,アドマイヤマックス,Holy Bull,極,地,極,極,極,地,極,極,地,極・地・極｜極・極・地｜極・極・地
2020102840,ブーバー,ロゴタイプ,ハードスパン,フジキセキ,地,バ,極,地,バ,極,極,極,極,地・バ・極｜地・バ・極｜極・極・極
2020104362,ヴィオレーヌ,メイショウボーラー,キングカメハメハ,ダンスインザダーク,バ,バ,地,極,地,地,極,極,極,バ・バ・地｜極・地・地｜極・極・極
2020104086,ウェンダヴズクライ,リアルスティール,アポインテッドデイ,Old Trieste,地,バ,極,極,極,地,極,極,極,地・バ・極｜極・極・地｜極・極・極
2020101556,オーサムサンライズ,マクフィ,サンデーサイレンス,Silver Deputy,地,バ,バ,極,極,極,バ,極,極,地・バ・バ｜極・極・極｜バ・極・極
2020106484,ミルレーヴ,ダノンシャンティ,シンボリクリスエス,Sovereign Dancer,地,極,極,極,極,バ,地,極,極,地・極・極｜極・極・バ｜地・極・極
2020100370,フェリキタス,ビッグアーサー,ディープインパクト,エルコンドルパサー,地,地,極,極,極,地,極,地,地,地・地・極｜極・極・地｜極・地・地
2020100324,グリーミージュエル,フェノーメノ,グラスワンダー,キャロルハウス,地,極,地,極,バ,極,極,極,極,地・極・地｜極・バ・極｜極・極・極
